order_id,customer_id,store_id,order_date,payment_method,order_status,shipping_cost
5251,342,2,2025-07-21,Credit Card,Delivered,200.65
5252,953,13,2024-05-21,Debit Card,Delivered,136.31
5253,712,11,2024-11-17,UPI,Delivered,134.6
5254,609,2,2024-09-25,Credit Card,Delivered,66.87
5255,494,16,2024-10-01,UPI,Delivered,206.36
5256,908,2,2024-12-03,Net Banking,Delivered,114.96
5257,353,15,2025-01-11,UPI,Cancelled,71.25
5258,421,4,2024-02-11,Cash,Delivered,80.86
5259,272,12,2024-11-12,Net Banking,Delivered,138.72
5260,114,6,2025-02-05,UPI,Delivered,92.35
5261,612,3,2025-11-09,Credit Card,Delivered,193.81
5262,863,14,2024-01-15,Debit Card,Delivered,194.34
5263,928,5,2024-04-15,Credit Card,Processing,230.33
5264,665,8,2025-07-08,UPI,Delivered,102.17
5265,571,12,2025-03-05,Credit Card,Delivered,236.73
5266,379,11,2025-01-14,Debit Card,Delivered,50.72
5267,218,11,2025-02-21,Cash,Delivered,144.67
5268,621,10,2025-07-05,Credit Card,Delivered,68.75
5269,879,7,2025-02-23,Net Banking,Shipped,52.96
5270,844,14,2025-11-25,UPI,Delivered,77.37
5271,410,19,2024-09-07,Cash,Shipped,246.44
5272,971,14,2024-05-25,Net Banking,Delivered,238.86
5273,154,2,2024-07-07,Net Banking,Delivered,239.27
5274,24,13,2025-11-23,UPI,Delivered,167.15
5275,659,15,2025-03-18,UPI,Cancelled,54.1
5276,695,4,2024-12-14,Credit Card,Delivered,83.51
5277,259,10,2024-08-01,Net Banking,Delivered,131.65
5278,916,6,2025-05-02,UPI,Delivered,192.9
5279,665,7,2025-07-18,Credit Card,Shipped,211.76
5280,753,3,2025-08-25,Net Banking,Delivered,233.17
5281,625,5,2025-10-26,UPI,Delivered,110.81
5282,492,3,2024-01-26,Credit Card,Delivered,127.76
5283,920,18,2024-02-26,Credit Card,Processing,147.29
5284,475,15,2025-10-30,Debit Card,Delivered,203.67
5285,293,20,2024-11-19,Net Banking,Delivered,194.42
5286,911,15,2025-07-02,Credit Card,Processing,236.04
5287,410,7,2024-03-04,Credit Card,Delivered,178.65
5288,766,1,2025-12-11,UPI,Returned,75.16
5289,567,2,2025-08-13,Debit Card,Delivered,187.77
5290,516,19,2025-01-09,Debit Card,Delivered,225.02
5291,419,1,2025-05-17,Net Banking,Delivered,185.45
5292,663,14,2024-01-20,Debit Card,Delivered,185.9
5293,939,11,2024-09-20,Credit Card,Delivered,85.68
5294,477,9,2025-07-17,Cash,Delivered,230.29
5295,15,15,2024-09-24,UPI,Processing,186.81
5296,427,11,2024-10-06,Cash,Delivered,202.84
5297,445,3,2024-02-24,Credit Card,Cancelled,147.93
5298,465,5,2025-09-13,Net Banking,Delivered,123.77
5299,815,20,2024-03-03,Credit Card,Delivered,247.67
5300,704,3,2025-02-14,Cash,Delivered,131.88
5301,350,7,2024-01-02,Cash,Delivered,148.35
5302,35,11,2025-03-10,Cash,Shipped,123.54
5303,11,7,2025-06-11,UPI,Delivered,242.38
5304,388,10,2025-02-15,Cash,Returned,161.22
5305,652,3,2025-01-11,Credit Card,Delivered,149.98
5306,902,6,2024-05-06,Debit Card,Delivered,183.79
5307,383,9,2024-08-31,UPI,Processing,206.28
5308,591,20,2024-03-27,UPI,Returned,156.84
5309,570,1,2024-09-24,Net Banking,Delivered,235.5
5310,483,1,2024-05-01,Net Banking,Shipped,183.88
5311,894,4,2025-05-12,Debit Card,Delivered,140.7
5312,106,2,2025-10-26,Cash,Processing,52.23
5313,231,14,2024-08-19,Net Banking,Delivered,193.72
5314,389,15,2025-09-03,Credit Card,Delivered,101.67
5315,686,2,2024-03-26,Debit Card,Returned,59.23
5316,948,1,2025-08-07,UPI,Delivered,50.71
5317,509,18,2024-04-18,Debit Card,Delivered,77.09
5318,50,5,2025-01-16,Debit Card,Delivered,158.72
5319,703,8,2024-06-16,Net Banking,Delivered,57.2
5320,177,20,2025-11-21,Cash,Delivered,171.12
5321,485,9,2025-09-09,Cash,Delivered,177.33
5322,656,8,2024-12-07,Net Banking,Delivered,164.95
5323,767,10,2025-04-07,Debit Card,Processing,75.07
5324,393,20,2024-06-03,Debit Card,Delivered,74.81
5325,86,13,2024-10-15,Debit Card,Delivered,203.5
5326,452,10,2024-08-04,UPI,Cancelled,205.25
5327,96,7,2025-01-10,Credit Card,Delivered,204.01
5328,786,8,2025-09-19,Cash,Shipped,207.21
5329,760,19,2025-02-08,Net Banking,Delivered,152.05
5330,923,13,2025-11-23,UPI,Processing,107.25
5331,786,3,2025-05-23,Cash,Delivered,178.03
5332,534,10,2025-01-06,Net Banking,Shipped,148.4
5333,282,9,2024-03-21,Net Banking,Delivered,148.26
5334,979,11,2024-08-04,Net Banking,Delivered,99.48
5335,691,12,2024-02-16,Cash,Delivered,109.45
5336,633,19,2025-08-01,Net Banking,Delivered,78.36
5337,784,8,2025-01-17,Debit Card,Delivered,132.69
5338,112,4,2025-08-28,UPI,Delivered,242.19
5339,531,12,2025-12-18,UPI,Returned,92.56
5340,435,17,2025-11-24,Net Banking,Delivered,249.05
5341,611,8,2024-11-25,Credit Card,Delivered,114.96
5342,422,4,2025-08-13,Net Banking,Delivered,50.99
5343,465,7,2025-11-05,Debit Card,Delivered,218.8
5344,899,2,2024-01-09,Credit Card,Delivered,220.27
5345,159,12,2024-09-28,Net Banking,Returned,144.02
5346,9,11,2024-05-17,Debit Card,Delivered,213.51
5347,530,16,2025-08-11,Net Banking,Processing,190.83
5348,992,3,2024-05-24,Debit Card,Delivered,183.45
5349,747,18,2025-09-15,Debit Card,Delivered,121.19
5350,179,19,2024-10-28,Credit Card,Cancelled,241.27
5351,739,18,2025-05-08,Debit Card,Delivered,247.2
5352,83,9,2024-07-03,Cash,Delivered,78.46
5353,549,2,2024-12-10,Debit Card,Delivered,70.25
5354,434,15,2024-07-04,Cash,Delivered,145.72
5355,634,15,2025-10-26,Net Banking,Returned,150.19
5356,339,10,2025-04-26,Debit Card,Delivered,94.18
5357,777,10,2025-04-07,UPI,Delivered,40.9
5358,949,5,2025-09-17,Net Banking,Returned,246.58
5359,912,1,2025-03-01,Debit Card,Returned,131.34
5360,465,11,2025-12-13,UPI,Returned,162.1
5361,386,8,2024-09-14,Net Banking,Delivered,63.28
5362,862,17,2024-10-12,Debit Card,Shipped,140.49
5363,433,12,2024-09-05,Cash,Delivered,226.29
5364,420,18,2025-01-03,Cash,Delivered,67.79
5365,889,2,2024-09-02,Cash,Delivered,127.97
5366,259,17,2025-09-20,UPI,Processing,243.24
5367,388,2,2024-04-14,Credit Card,Shipped,134.4
5368,248,8,2024-11-02,UPI,Delivered,132.4
5369,181,16,2025-11-22,UPI,Delivered,173.51
5370,292,10,2024-06-14,Cash,Processing,113.95
5371,883,3,2024-07-11,UPI,Delivered,56.06
5372,716,1,2025-07-10,Cash,Delivered,79.06
5373,553,2,2025-05-14,Cash,Delivered,106.98
5374,356,20,2024-11-01,Net Banking,Delivered,124.28
5375,363,14,2024-08-25,Debit Card,Shipped,102.25
5376,953,1,2025-06-19,Credit Card,Delivered,155.7
5377,181,11,2025-06-18,Credit Card,Delivered,75.98
5378,536,18,2025-11-09,Cash,Delivered,48.72
5379,855,20,2024-11-19,Debit Card,Delivered,233.69
5380,539,10,2025-09-12,Credit Card,Delivered,227.02
5381,861,18,2025-12-10,Debit Card,Delivered,47.56
5382,46,8,2024-06-06,UPI,Delivered,216.34
5383,835,20,2024-06-20,Net Banking,Delivered,229.97
5384,812,6,2024-04-03,Credit Card,Shipped,232.77
5385,889,14,2024-07-31,Cash,Delivered,245.83
5386,807,15,2024-05-09,Cash,Delivered,68.6
5387,720,11,2025-07-08,Credit Card,Delivered,151.13
5388,30,8,2025-01-22,Credit Card,Delivered,248.73
5389,460,18,2025-05-09,Credit Card,Processing,131.9
5390,980,1,2024-03-22,Cash,Delivered,152.76
5391,273,12,2024-08-15,Debit Card,Delivered,111.85
5392,178,7,2025-03-11,Credit Card,Processing,218.79
5393,512,2,2025-04-08,UPI,Delivered,84.72
5394,366,19,2025-06-27,Cash,Delivered,237.72
5395,226,5,2025-04-18,Credit Card,Delivered,211.32
5396,945,1,2025-04-03,Debit Card,Shipped,205.62
5397,782,5,2024-02-12,Debit Card,Delivered,100.97
5398,534,20,2025-02-24,Credit Card,Returned,207.11
5399,665,2,2025-04-14,Debit Card,Delivered,127.27
5400,551,3,2025-07-25,Debit Card,Shipped,128.48
5401,410,15,2024-10-19,Credit Card,Delivered,216.7
5402,390,20,2024-12-17,UPI,Delivered,242.72
5403,688,9,2025-06-11,Cash,Delivered,87.94
5404,729,6,2024-07-10,Net Banking,Processing,242.62
5405,291,18,2024-06-15,Net Banking,Delivered,152.28
5406,449,1,2025-12-07,UPI,Delivered,128.88
5407,245,20,2024-06-14,Debit Card,Cancelled,162.36
5408,694,9,2025-08-30,Credit Card,Delivered,46.67
5409,25,18,2025-02-26,Net Banking,Delivered,52.42
5410,967,2,2024-05-11,Credit Card,Processing,91.44
5411,30,4,2025-06-07,Credit Card,Shipped,145.96
5412,888,13,2024-04-03,Credit Card,Delivered,92.03
5413,563,20,2025-03-10,UPI,Delivered,226.4
5414,40,18,2024-03-18,UPI,Cancelled,116.85
5415,212,15,2024-08-11,Debit Card,Processing,81.52
5416,470,1,2025-02-17,Credit Card,Delivered,134.47
5417,524,15,2024-06-18,UPI,Returned,234.46
5418,623,14,2025-01-09,Net Banking,Delivered,186.34
5419,684,10,2025-08-18,Debit Card,Returned,111.53
5420,627,19,2024-12-17,Debit Card,Returned,45.34
5421,332,8,2024-12-16,Cash,Delivered,189.12
5422,454,4,2024-03-25,Debit Card,Delivered,223.82
5423,920,3,2024-10-20,Net Banking,Delivered,112.44
5424,707,11,2024-06-13,Credit Card,Shipped,179.19
5425,147,2,2025-01-10,Cash,Processing,202.46
5426,1000,17,2025-10-22,Credit Card,Shipped,55.6
5427,321,4,2025-10-27,UPI,Delivered,189.05
5428,307,12,2024-04-04,Cash,Delivered,102.13
5429,62,7,2024-06-01,UPI,Shipped,179.61
5430,646,13,2025-04-29,Net Banking,Processing,137.28
5431,526,18,2024-01-27,Credit Card,Delivered,51.9
5432,700,8,2025-01-06,Credit Card,Shipped,59.23
5433,756,10,2024-06-21,Debit Card,Delivered,187.47
5434,206,14,2025-08-19,Credit Card,Delivered,215.45
5435,590,9,2024-01-23,UPI,Delivered,190.48
5436,923,2,2025-07-18,Debit Card,Shipped,178.61
5437,490,19,2024-12-28,Debit Card,Delivered,52.84
5438,290,16,2024-01-28,Net Banking,Cancelled,58.59
5439,243,5,2025-11-02,Debit Card,Delivered,41.71
5440,922,20,2025-07-20,UPI,Returned,204.16
5441,820,10,2024-07-27,Credit Card,Delivered,145.49
5442,485,3,2025-01-10,Credit Card,Delivered,201.1
5443,443,6,2025-09-30,Cash,Delivered,127.36
5444,506,8,2024-07-09,Debit Card,Processing,64.35
5445,155,1,2024-04-29,Credit Card,Delivered,225.4
5446,209,17,2025-12-25,UPI,Returned,48.28
5447,607,10,2024-10-23,Net Banking,Delivered,169.79
5448,52,18,2025-09-08,Net Banking,Delivered,189.39
5449,389,14,2025-08-15,Debit Card,Processing,73.13
5450,845,19,2024-04-29,UPI,Delivered,222.46
5451,526,5,2024-02-06,UPI,Delivered,80.36
5452,988,18,2025-02-05,Credit Card,Delivered,241.41
5453,779,14,2024-08-27,Cash,Delivered,248.26
5454,902,3,2025-12-29,Cash,Delivered,220.23
5455,708,18,2024-08-10,Net Banking,Delivered,64.18
5456,813,16,2025-06-02,Debit Card,Delivered,210.76
5457,115,8,2024-01-31,Credit Card,Shipped,44.81
5458,279,9,2024-09-11,Net Banking,Delivered,45.84
5459,79,9,2025-05-19,Net Banking,Delivered,122.08
5460,847,16,2024-02-29,Cash,Delivered,187.7
5461,725,15,2025-01-01,Credit Card,Delivered,213.36
5462,121,13,2024-08-01,UPI,Processing,179.05
5463,516,3,2025-10-19,UPI,Delivered,219.08
5464,324,15,2024-02-26,UPI,Returned,199.54
5465,627,13,2025-08-10,Credit Card,Delivered,123.78
5466,24,1,2025-04-17,Debit Card,Delivered,99.0
5467,884,13,2025-09-03,Cash,Delivered,91.57
5468,785,8,2024-05-20,Credit Card,Delivered,52.45
5469,111,11,2025-05-19,Net Banking,Processing,204.08
5470,508,3,2025-08-16,Debit Card,Delivered,157.48
5471,256,6,2024-07-21,Credit Card,Delivered,217.32
5472,346,18,2025-02-19,Cash,Delivered,225.15
5473,711,17,2025-07-08,Net Banking,Delivered,223.81
5474,250,15,2024-06-24,Debit Card,Delivered,41.09
5475,505,6,2025-08-14,Credit Card,Delivered,226.76
5476,859,5,2025-07-08,Debit Card,Delivered,110.91
5477,365,11,2024-10-07,UPI,Delivered,201.55
5478,978,14,2025-08-12,UPI,Returned,233.06
5479,883,6,2025-06-15,Credit Card,Delivered,153.96
5480,561,16,2024-07-30,Credit Card,Delivered,158.14
5481,198,5,2025-10-12,Credit Card,Delivered,46.83
5482,242,14,2025-12-12,Debit Card,Delivered,148.97
5483,432,9,2025-02-27,Net Banking,Delivered,140.72
5484,273,4,2025-12-29,Cash,Delivered,201.01
5485,40,13,2024-05-13,Credit Card,Delivered,109.91
5486,589,15,2024-06-21,Cash,Delivered,65.58
5487,526,10,2025-01-01,UPI,Delivered,63.29
5488,260,3,2024-10-02,Debit Card,Delivered,154.25
5489,320,7,2025-12-24,Cash,Processing,55.27
5490,391,4,2025-07-05,UPI,Delivered,232.66
5491,899,13,2024-07-22,UPI,Delivered,167.59
5492,767,1,2025-02-13,Debit Card,Delivered,188.95
5493,389,12,2024-10-03,Debit Card,Delivered,123.63
5494,389,17,2024-09-09,Debit Card,Cancelled,238.05
5495,512,15,2024-08-25,UPI,Returned,209.46
5496,298,9,2024-07-22,Debit Card,Delivered,110.97
5497,363,14,2025-08-03,Cash,Delivered,88.48
5498,872,3,2024-01-08,UPI,Delivered,126.87
5499,156,16,2024-05-20,Credit Card,Returned,243.42
5500,820,19,2025-01-20,Cash,Cancelled,184.27
5501,102,15,2025-12-08,Credit Card,Delivered,151.38
5502,377,2,2025-07-01,Net Banking,Delivered,182.63
5503,22,19,2025-04-06,Credit Card,Delivered,203.99
5504,588,3,2025-09-11,Cash,Delivered,230.45
5505,557,4,2024-02-03,UPI,Delivered,208.74
5506,877,1,2024-09-22,Credit Card,Delivered,150.81
5507,576,9,2024-09-14,Credit Card,Processing,241.85
5508,35,1,2025-04-19,Cash,Delivered,142.27
5509,339,19,2025-08-07,Debit Card,Processing,66.06
5510,609,12,2024-07-04,Debit Card,Delivered,197.26
5511,590,11,2025-03-14,Debit Card,Delivered,57.75
5512,488,12,2025-12-14,Cash,Delivered,111.99
5513,8,1,2025-05-27,UPI,Delivered,235.35
5514,664,15,2024-03-09,Credit Card,Delivered,136.8
5515,802,10,2025-11-09,Debit Card,Delivered,89.19
5516,121,14,2025-11-21,Credit Card,Delivered,212.9
5517,286,17,2025-03-08,Net Banking,Delivered,59.13
5518,873,2,2025-11-30,UPI,Delivered,42.68
5519,990,4,2025-07-23,Credit Card,Delivered,170.82
5520,672,11,2025-10-13,Cash,Delivered,55.73
5521,42,9,2024-09-02,Net Banking,Delivered,99.19
5522,944,10,2025-12-16,Credit Card,Delivered,227.12
5523,321,12,2024-09-08,Credit Card,Shipped,226.27
5524,207,7,2025-07-08,Cash,Delivered,152.32
5525,731,12,2025-04-28,Cash,Delivered,160.49
5526,128,7,2025-07-22,UPI,Cancelled,127.06
5527,388,9,2024-11-29,Cash,Returned,139.19
5528,350,17,2024-03-25,Net Banking,Delivered,193.04
5529,856,17,2024-03-07,Cash,Returned,181.78
5530,810,20,2025-06-18,Debit Card,Delivered,191.52
5531,500,19,2024-01-03,UPI,Delivered,127.47
5532,308,13,2024-03-18,Debit Card,Delivered,189.64
5533,992,4,2024-03-24,Net Banking,Processing,90.63
5534,469,12,2025-08-13,Debit Card,Delivered,201.16
5535,218,17,2025-05-16,Net Banking,Processing,200.73
5536,190,8,2025-12-28,Cash,Returned,180.51
5537,573,16,2024-10-26,Cash,Delivered,138.44
5538,909,4,2025-07-27,Credit Card,Delivered,76.24
5539,161,3,2024-04-07,Net Banking,Processing,155.63
5540,774,6,2024-06-16,Cash,Delivered,244.03
5541,630,14,2024-03-02,Cash,Delivered,44.1
5542,441,12,2025-07-08,Credit Card,Delivered,85.15
5543,663,12,2025-08-07,Cash,Delivered,104.56
5544,543,5,2025-11-15,UPI,Shipped,40.24
5545,194,16,2024-01-15,UPI,Processing,197.35
5546,458,2,2024-01-22,Credit Card,Delivered,203.11
5547,647,17,2025-06-24,Cash,Cancelled,188.06
5548,770,19,2025-03-21,Credit Card,Delivered,144.73
5549,36,19,2025-12-24,Net Banking,Delivered,145.97
5550,159,14,2025-08-31,Cash,Shipped,153.57
5551,957,6,2025-02-23,Net Banking,Delivered,52.45
5552,818,10,2025-05-01,Debit Card,Processing,122.94
5553,137,14,2025-03-28,Cash,Delivered,182.17
5554,792,20,2024-04-01,Net Banking,Delivered,61.62
5555,278,16,2025-08-23,Cash,Delivered,40.73
5556,199,10,2024-02-11,Debit Card,Shipped,198.51
5557,191,14,2024-03-03,Credit Card,Delivered,248.26
5558,60,7,2024-08-19,Credit Card,Processing,121.68
5559,354,6,2024-09-18,Debit Card,Returned,86.76
5560,627,2,2024-01-11,Cash,Shipped,212.2
5561,751,13,2024-02-10,Credit Card,Delivered,130.86
5562,151,5,2024-12-17,Debit Card,Delivered,196.37
5563,126,5,2025-01-11,Debit Card,Shipped,82.02
5564,589,19,2025-10-10,UPI,Delivered,207.7
5565,410,14,2024-08-02,Net Banking,Cancelled,80.77
5566,445,8,2025-05-19,Credit Card,Returned,67.2
5567,967,12,2025-06-29,Cash,Delivered,238.76
5568,237,15,2025-06-16,Credit Card,Processing,214.91
5569,510,6,2024-08-12,Credit Card,Delivered,161.74
5570,37,8,2024-04-14,Credit Card,Shipped,213.16
5571,732,2,2025-12-16,UPI,Delivered,162.65
5572,671,7,2024-05-25,Debit Card,Cancelled,47.15
5573,12,9,2025-04-01,Credit Card,Delivered,226.25
5574,700,4,2024-07-20,Net Banking,Processing,148.07
5575,288,12,2025-06-30,Cash,Delivered,243.34
5576,369,16,2024-05-10,Net Banking,Delivered,42.65
5577,225,15,2025-04-20,UPI,Delivered,208.2
5578,642,12,2025-10-19,UPI,Delivered,128.4
5579,395,18,2025-11-05,UPI,Processing,177.04
5580,303,12,2025-01-30,Debit Card,Delivered,192.86
5581,148,4,2025-12-08,Debit Card,Delivered,186.31
5582,475,20,2024-08-15,Credit Card,Delivered,46.32
5583,731,5,2024-07-30,Cash,Delivered,243.64
5584,439,17,2025-09-08,Net Banking,Delivered,82.88
5585,539,18,2024-05-15,Credit Card,Delivered,160.15
5586,618,15,2024-08-14,Net Banking,Cancelled,138.44
5587,689,17,2025-11-24,Credit Card,Delivered,56.86
5588,24,8,2025-01-16,Credit Card,Delivered,147.06
5589,845,14,2025-08-18,Debit Card,Shipped,203.67
5590,702,1,2025-11-28,Credit Card,Delivered,123.19
5591,898,17,2025-03-20,Cash,Delivered,201.16
5592,662,15,2025-02-16,Credit Card,Returned,143.78
5593,96,10,2025-04-27,Net Banking,Delivered,151.7
5594,146,18,2024-09-09,Net Banking,Delivered,169.28
5595,237,17,2024-01-01,Debit Card,Delivered,70.79
5596,391,6,2025-04-25,Credit Card,Delivered,114.02
5597,248,15,2025-02-14,Debit Card,Delivered,182.1
5598,234,20,2025-02-28,Net Banking,Delivered,110.73
5599,296,1,2025-09-02,Credit Card,Delivered,113.05
5600,425,12,2024-10-19,Cash,Shipped,177.11
5601,77,16,2024-07-22,UPI,Delivered,85.61
5602,154,3,2024-02-24,UPI,Delivered,194.62
5603,963,7,2025-04-23,Cash,Delivered,86.5
5604,360,13,2024-06-20,Cash,Delivered,187.94
5605,175,7,2024-07-09,Debit Card,Cancelled,134.92
5606,219,20,2025-07-31,UPI,Delivered,122.2
5607,595,4,2024-04-08,UPI,Delivered,103.5
5608,442,13,2025-06-15,UPI,Shipped,83.65
5609,424,10,2024-06-06,Debit Card,Cancelled,133.93
5610,908,19,2025-07-25,Credit Card,Delivered,147.96
5611,372,9,2025-09-20,UPI,Delivered,130.46
5612,806,20,2024-02-29,UPI,Delivered,144.09
5613,300,12,2025-02-28,Net Banking,Delivered,99.97
5614,835,8,2025-05-17,Debit Card,Delivered,241.89
5615,262,16,2024-11-03,Credit Card,Delivered,243.39
5616,452,18,2025-07-06,UPI,Shipped,205.14
5617,334,5,2025-12-29,Net Banking,Cancelled,46.3
5618,399,14,2024-12-05,Debit Card,Cancelled,58.45
5619,454,18,2024-07-14,Debit Card,Shipped,132.93
5620,542,18,2025-08-30,Net Banking,Delivered,133.46
5621,835,9,2024-09-08,Debit Card,Delivered,212.08
5622,327,20,2025-06-04,Credit Card,Delivered,122.96
5623,60,5,2024-11-27,Credit Card,Delivered,220.72
5624,606,13,2025-10-22,Debit Card,Delivered,167.73
5625,170,9,2025-10-17,Credit Card,Delivered,223.72
5626,258,17,2025-01-01,Cash,Delivered,77.13
5627,192,4,2024-04-24,Debit Card,Delivered,212.73
5628,463,3,2025-05-31,UPI,Delivered,49.45
5629,889,10,2024-12-04,Cash,Delivered,120.17
5630,927,10,2024-01-01,Net Banking,Processing,84.51
5631,266,15,2025-02-16,Debit Card,Delivered,194.28
5632,126,3,2025-08-19,Cash,Delivered,77.26
5633,46,8,2024-12-12,Net Banking,Processing,125.06
5634,360,18,2024-11-16,Cash,Shipped,189.3
5635,72,19,2025-12-19,UPI,Delivered,214.0
5636,322,17,2024-05-05,Net Banking,Delivered,85.5
5637,866,18,2024-05-14,Cash,Shipped,178.92
5638,103,8,2024-01-02,Net Banking,Delivered,197.33
5639,172,19,2024-01-27,Debit Card,Shipped,141.2
5640,12,4,2025-06-15,UPI,Delivered,219.67
5641,877,15,2024-12-28,UPI,Returned,59.45
5642,573,2,2025-01-18,Cash,Shipped,177.36
5643,613,10,2024-04-02,Net Banking,Delivered,161.46
5644,936,13,2024-07-13,Debit Card,Delivered,114.81
5645,590,4,2024-05-03,Net Banking,Delivered,235.03
5646,546,15,2025-02-25,UPI,Delivered,206.94
5647,79,16,2025-05-19,UPI,Delivered,174.82
5648,971,5,2025-09-16,Net Banking,Processing,188.5
5649,929,12,2025-07-25,UPI,Delivered,231.47
5650,615,14,2024-04-13,UPI,Delivered,164.11
5651,833,5,2024-07-31,UPI,Shipped,98.68
5652,168,5,2024-12-27,UPI,Delivered,237.82
5653,43,2,2024-09-28,Credit Card,Delivered,182.01
5654,508,12,2025-04-27,Net Banking,Delivered,120.92
5655,262,18,2025-04-04,UPI,Delivered,62.31
5656,941,6,2025-12-08,Cash,Shipped,195.54
5657,666,8,2024-02-03,UPI,Returned,164.3
5658,966,3,2025-01-14,Cash,Delivered,181.49
5659,113,4,2024-06-21,Net Banking,Delivered,214.61
5660,556,3,2024-03-05,UPI,Delivered,67.67
5661,728,8,2025-11-15,Net Banking,Processing,234.49
5662,61,6,2024-07-19,Debit Card,Delivered,223.71
5663,788,16,2025-06-04,Net Banking,Shipped,68.49
5664,807,5,2025-03-15,Credit Card,Delivered,99.74
5665,350,20,2025-11-09,Cash,Delivered,184.38
5666,620,4,2025-12-18,UPI,Processing,187.82
5667,111,19,2025-10-10,Cash,Processing,50.16
5668,368,1,2024-10-22,Debit Card,Delivered,53.67
5669,863,7,2024-02-20,Cash,Delivered,65.71
5670,795,4,2024-10-07,Net Banking,Shipped,93.17
5671,860,2,2025-02-20,Net Banking,Shipped,185.28
5672,929,4,2025-05-26,Debit Card,Delivered,202.63
5673,280,14,2024-08-29,Net Banking,Delivered,98.9
5674,31,13,2024-12-26,UPI,Delivered,210.43
5675,849,17,2024-12-06,UPI,Delivered,67.66
5676,269,11,2025-04-12,Cash,Delivered,157.08
5677,634,18,2025-12-01,Debit Card,Delivered,48.53
5678,146,20,2024-09-21,Debit Card,Delivered,70.05
5679,674,1,2025-09-25,Debit Card,Delivered,135.4
5680,454,14,2025-10-28,Credit Card,Delivered,80.01
5681,547,10,2025-10-04,Cash,Delivered,122.01
5682,900,20,2024-03-28,Debit Card,Delivered,60.1
5683,508,5,2024-10-19,Net Banking,Returned,124.18
5684,301,13,2025-04-25,Net Banking,Delivered,230.39
5685,990,13,2024-05-17,Credit Card,Delivered,133.66
5686,87,4,2025-02-01,Cash,Delivered,201.43
5687,409,14,2025-07-07,UPI,Shipped,104.77
5688,131,9,2025-06-18,Cash,Processing,164.84
5689,805,14,2025-10-08,Cash,Delivered,66.24
5690,388,6,2025-01-13,Cash,Shipped,212.52
5691,46,6,2024-10-29,UPI,Processing,212.59
5692,975,5,2025-05-24,Credit Card,Delivered,236.94
5693,152,9,2024-11-26,Credit Card,Returned,111.44
5694,848,13,2024-12-15,UPI,Delivered,107.42
5695,858,20,2025-06-19,Debit Card,Delivered,224.5
5696,185,4,2025-04-08,Debit Card,Returned,51.88
5697,9,12,2024-06-02,Credit Card,Delivered,201.18
5698,737,4,2024-07-11,Net Banking,Delivered,232.89
5699,338,20,2024-01-18,Net Banking,Delivered,179.42
5700,154,5,2024-09-05,UPI,Delivered,57.89
5701,944,19,2024-05-30,Debit Card,Cancelled,226.71
5702,743,4,2024-08-19,Debit Card,Cancelled,174.54
5703,288,1,2024-03-17,Net Banking,Cancelled,141.95
5704,272,7,2024-08-15,Cash,Processing,141.16
5705,155,10,2025-07-11,UPI,Shipped,60.3
5706,438,17,2024-04-27,Credit Card,Delivered,85.57
5707,963,19,2025-09-29,Net Banking,Delivered,62.9
5708,984,2,2024-01-16,Net Banking,Delivered,220.92
5709,997,14,2024-06-15,Debit Card,Returned,149.06
5710,773,14,2025-09-23,Credit Card,Delivered,115.94
5711,463,10,2025-04-29,Debit Card,Processing,127.57
5712,308,17,2025-12-20,Net Banking,Returned,70.18
5713,844,5,2025-05-20,Debit Card,Delivered,197.05
5714,655,11,2024-05-11,Credit Card,Delivered,54.2
5715,994,17,2025-04-22,Net Banking,Shipped,156.24
5716,48,8,2024-12-05,Debit Card,Delivered,88.38
5717,192,17,2025-06-23,Cash,Delivered,247.27
5718,407,16,2025-03-27,Cash,Delivered,119.56
5719,546,5,2024-02-15,Net Banking,Delivered,143.98
5720,724,17,2024-11-24,Cash,Delivered,179.68
5721,641,16,2024-02-26,Debit Card,Delivered,183.64
5722,734,13,2024-08-08,Net Banking,Delivered,79.81
5723,796,5,2025-01-15,Cash,Delivered,177.9
5724,493,10,2024-02-05,UPI,Delivered,240.49
5725,4,4,2024-08-13,UPI,Processing,57.14
5726,365,5,2024-10-20,Net Banking,Shipped,165.48
5727,361,15,2024-11-09,Debit Card,Delivered,83.0
5728,610,20,2024-03-11,Cash,Delivered,65.72
5729,233,8,2025-01-06,Credit Card,Processing,204.95
5730,169,20,2025-04-06,Cash,Processing,138.15
5731,26,2,2024-04-04,Credit Card,Shipped,103.53
5732,309,20,2024-10-28,Net Banking,Delivered,195.17
5733,718,12,2025-07-09,Net Banking,Shipped,171.65
5734,537,17,2025-06-27,UPI,Processing,139.99
5735,55,5,2025-02-17,UPI,Delivered,164.06
5736,622,9,2025-05-26,Credit Card,Delivered,245.3
5737,528,5,2024-08-12,Cash,Cancelled,162.51
5738,976,7,2024-02-16,Credit Card,Delivered,75.15
5739,892,20,2024-08-22,Debit Card,Delivered,48.6
5740,15,10,2025-03-25,Cash,Delivered,64.71
5741,750,17,2024-11-15,Credit Card,Shipped,156.67
5742,471,16,2024-11-13,Cash,Delivered,136.4
5743,413,13,2024-08-14,Cash,Processing,246.22
5744,412,1,2024-12-27,UPI,Delivered,134.35
5745,166,18,2024-05-22,Credit Card,Delivered,243.08
5746,661,18,2025-12-04,Credit Card,Delivered,214.09
