detail_id,order_id,product_id,quantity,discount
7895,8407,96,2,15
7896,6902,21,3,5
7897,6161,63,1,20
7898,3448,19,2,20
7899,5377,26,1,5
7900,1158,44,3,20
7901,5711,24,2,5
7902,9709,81,2,0
7903,5545,77,1,0
7904,5851,90,1,20
7905,5492,6,4,20
7906,7904,17,2,20
7907,1660,7,5,20
7908,1830,72,5,15
7909,136,67,5,20
7910,5463,7,1,0
7911,3616,68,5,20
7912,1643,13,2,5
7913,516,30,4,0
7914,9220,51,1,5
7915,3715,64,3,20
7916,6564,10,2,15
7917,9532,1,4,5
7918,8231,8,4,20
7919,4082,89,3,10
7920,7040,78,4,20
7921,37,82,5,0
7922,785,21,2,0
7923,9464,98,2,15
7924,9522,94,5,0
7925,4434,35,4,0
7926,89,64,5,0
7927,9905,33,5,5
7928,3534,43,5,5
7929,985,23,4,5
7930,891,40,5,20
7931,8029,68,1,10
7932,5293,99,1,0
7933,4871,36,2,0
7934,1612,14,1,15
7935,7973,4,3,0
7936,2250,88,1,0
7937,7769,41,2,10
7938,3237,46,3,5
7939,4033,55,3,5
7940,7848,45,3,20
7941,4340,78,1,5
7942,9007,23,4,10
7943,3007,40,5,0
7944,4406,100,5,10
7945,6532,15,5,20
7946,4825,52,3,20
7947,5543,33,4,5
7948,9036,73,2,0
7949,1373,55,1,5
7950,7695,78,2,10
7951,2960,49,2,20
7952,1304,9,3,0
7953,7360,16,4,20
7954,9290,17,2,5
7955,1934,63,1,0
7956,4573,49,4,10
7957,3431,5,1,10
7958,7976,8,3,10
7959,7344,95,1,0
7960,4511,32,1,5
7961,7256,92,4,15
7962,9351,16,5,5
7963,4494,99,3,0
7964,4596,19,5,5
7965,2106,33,2,0
7966,676,78,3,10
7967,1337,5,5,10
7968,2071,77,4,20
7969,6658,61,4,10
7970,2284,53,2,5
7971,3432,16,2,5
7972,5845,54,2,0
7973,2839,81,4,10
7974,1357,93,3,0
7975,5448,48,1,15
7976,2109,96,5,15
7977,7655,20,5,0
7978,6632,16,4,20
7979,3611,36,5,15
7980,1430,59,3,15
7981,4132,71,4,20
7982,3058,8,4,20
7983,5424,94,2,0
7984,8169,44,4,0
7985,4356,81,4,10
7986,8723,87,2,15
7987,1317,41,2,0
7988,3157,63,4,5
7989,1839,63,3,20
7990,1715,92,4,15
7991,4138,29,1,5
7992,1985,95,5,5
7993,7532,20,3,20
7994,6854,59,2,10
7995,8157,41,2,0
7996,7850,72,3,0
7997,6965,84,3,15
7998,5545,95,4,0
7999,9944,14,3,15
8000,6023,36,1,10
8001,7443,79,4,0
8002,4276,97,2,20
8003,3008,30,3,5
8004,8966,22,1,20
8005,7172,68,5,15
8006,2050,20,2,10
8007,3770,36,2,5
8008,1955,29,2,20
8009,6865,69,4,20
8010,8155,28,2,10
8011,9307,72,5,15
8012,848,79,5,5
8013,9794,37,4,10
8014,8959,48,5,20
8015,9935,32,3,10
8016,3911,20,5,0
8017,1632,77,3,0
8018,4627,47,1,15
8019,7436,76,1,0
8020,8017,10,3,10
8021,8233,75,3,20
8022,5238,7,3,5
8023,6311,17,2,15
8024,227,57,4,20
8025,2660,56,2,15
8026,4646,90,1,15
8027,8229,92,3,20
8028,7160,33,4,10
8029,2261,9,3,15
8030,2400,37,5,20
8031,5430,49,4,10
8032,4604,55,3,5
8033,9790,66,5,20
8034,7686,88,5,5
8035,67,95,4,0
8036,12,36,4,15
8037,6836,8,3,5
8038,2186,90,4,0
8039,2239,39,4,0
8040,3203,3,3,5
8041,63,51,3,0
8042,9231,9,5,0
8043,7383,95,1,15
8044,7084,73,2,10
8045,4863,66,5,0
8046,380,21,1,0
8047,4345,94,1,20
8048,1412,41,3,20
8049,1694,52,4,5
8050,8570,28,2,20
8051,9592,59,1,10
8052,8478,25,3,15
8053,3887,24,4,15
8054,774,28,4,0
8055,9581,29,2,20
8056,8286,83,4,10
8057,2245,41,4,15
8058,8919,61,3,5
8059,6649,35,2,15
8060,9763,87,4,20
8061,8057,94,3,5
8062,5511,39,2,0
8063,7544,12,5,0
8064,6808,68,3,20
8065,5455,73,5,5
8066,6194,28,3,20
8067,4816,84,3,20
8068,695,42,2,15
8069,5982,100,3,20
8070,9961,8,3,20
8071,5512,91,1,0
8072,4182,15,1,0
8073,112,71,5,20
8074,7604,83,2,15
8075,9357,88,1,10
8076,5038,58,1,5
8077,8086,25,5,5
8078,6161,89,4,15
8079,9648,48,5,20
8080,1167,84,5,5
8081,7739,92,1,5
8082,9496,35,4,5
8083,1783,100,2,10
8084,4584,80,4,0
8085,8120,45,1,10
8086,9263,81,4,15
8087,8114,40,1,0
8088,2512,69,4,15
8089,4097,94,1,15
8090,489,59,2,0
8091,9566,67,3,0
8092,4417,61,5,20
8093,2303,44,3,15
8094,6892,14,2,20
8095,2726,98,3,0
8096,8527,20,5,15
8097,2175,57,3,0
8098,6193,40,4,0
8099,8727,68,4,0
8100,4177,38,5,0
8101,6670,86,1,15
8102,3127,3,2,15
8103,5944,83,5,15
8104,9621,33,2,5
8105,173,46,1,0
8106,638,100,5,10
8107,3568,50,3,20
8108,7017,96,1,15
8109,5527,36,3,10
8110,3062,23,2,5
8111,7165,2,4,20
8112,4104,25,3,15
8113,2194,75,4,20
8114,3585,21,1,10
8115,2128,74,5,10
8116,9398,51,1,15
8117,577,66,5,10
8118,4389,70,1,20
8119,8371,18,4,10
8120,9892,85,1,20
8121,4107,11,2,10
8122,5034,62,2,10
8123,6968,27,2,0
8124,3231,39,3,20
8125,4675,1,5,10
8126,3138,6,5,20
8127,4863,32,4,15
8128,6885,91,3,15
8129,639,43,3,15
8130,1595,75,5,15
8131,1931,29,1,15
8132,9769,47,4,0
8133,7723,16,2,0
8134,8239,4,2,20
8135,7843,68,3,5
8136,8081,89,2,10
8137,5090,4,4,20
8138,5531,25,3,0
8139,8163,11,4,0
8140,1981,71,5,5
8141,2343,10,2,0
8142,7271,19,2,15
8143,1152,27,2,20
8144,621,3,1,0
8145,9832,43,5,10
8146,70,67,4,10
8147,5811,4,2,5
8148,4165,53,4,0
8149,6026,59,4,5
8150,6440,86,3,0
8151,4637,8,2,5
8152,6355,78,3,15
8153,2878,96,1,20
8154,4451,66,3,15
8155,1311,99,5,0
8156,2434,68,5,5
8157,3564,73,5,20
8158,4787,25,4,15
8159,2056,14,1,20
8160,3350,81,1,20
8161,5625,11,4,10
8162,3947,5,5,15
8163,2713,88,1,10
8164,8197,91,4,20
8165,1608,71,2,0
8166,4607,10,2,20
8167,2273,43,1,15
8168,9611,72,2,5
8169,1048,33,3,10
8170,6876,81,5,15
8171,3531,11,3,15
8172,9090,63,1,10
8173,1282,13,3,0
8174,6868,91,4,20
8175,5540,41,2,20
8176,2226,99,1,20
8177,1617,89,1,5
8178,4715,51,3,20
8179,9105,7,4,20
8180,8805,77,5,0
8181,8184,7,4,15
8182,3847,3,5,20
8183,3894,80,2,5
8184,2953,68,2,0
8185,105,18,1,10
8186,2461,26,3,20
8187,4993,16,4,0
8188,9278,31,2,5
8189,5426,58,1,15
8190,7424,77,1,20
8191,5816,6,4,10
8192,1791,77,4,15
8193,3690,17,1,5
8194,6474,2,4,0
8195,4764,75,5,15
8196,619,27,4,20
8197,4330,100,3,10
8198,7765,82,4,15
8199,7109,87,2,0
8200,4628,16,2,0
8201,9992,23,5,20
8202,3436,24,2,5
8203,9587,39,4,20
8204,590,6,1,10
8205,495,99,4,15
8206,1886,47,4,15
8207,3443,50,5,10
8208,7052,67,5,0
8209,1035,5,5,20
8210,9804,63,2,10
8211,8753,87,2,20
8212,778,36,3,0
8213,5908,64,2,5
8214,6700,82,4,5
8215,961,46,4,5
8216,5844,96,5,15
8217,2422,17,2,15
8218,398,75,1,10
8219,5093,21,5,20
8220,4110,44,5,5
8221,1530,88,4,0
8222,4732,77,4,0
8223,1777,25,2,0
8224,8107,60,2,15
8225,2256,77,2,20
8226,7484,45,1,10
8227,5866,30,2,20
8228,2303,39,5,10
8229,8386,8,2,10
8230,7526,52,5,20
8231,9078,48,5,20
8232,3151,78,4,5
8233,5673,14,1,20
8234,9798,54,4,10
8235,1409,60,2,20
8236,8986,42,3,0
8237,8751,73,3,10
8238,3774,77,3,10
8239,3326,36,3,5
8240,3398,68,3,5
8241,1801,38,4,0
8242,1264,92,1,0
8243,6038,45,5,15
8244,9313,96,3,5
8245,2802,96,2,10
8246,1709,32,2,10
8247,2646,53,2,20
8248,8823,78,2,15
8249,5203,15,5,10
8250,6757,42,3,10
8251,6675,1,2,10
8252,6619,49,1,20
8253,8076,25,5,20
8254,6166,34,1,15
8255,6475,85,3,15
8256,65,62,4,20
8257,4351,75,1,5
8258,42,7,2,5
8259,6027,66,4,15
8260,3186,62,1,5
8261,1301,53,5,20
8262,7808,4,5,0
8263,2467,91,4,15
8264,7584,15,4,5
8265,9069,18,2,5
8266,7720,78,4,0
8267,3501,4,2,15
8268,1161,86,3,0
8269,3546,28,2,15
8270,9598,6,1,20
8271,8013,81,2,15
8272,4024,64,4,5
8273,7894,99,3,5
8274,778,70,4,0
8275,616,23,1,20
8276,1816,20,3,0
8277,6623,83,3,10
8278,7472,80,4,20
8279,8808,21,3,20
8280,9834,31,2,5
8281,1337,58,3,20
8282,4940,88,5,15
8283,4315,15,3,5
8284,215,100,2,0
8285,4900,60,3,10
8286,8476,96,5,0
8287,6216,11,4,10
8288,8017,32,5,5
8289,6468,55,5,10
8290,7998,15,5,5
8291,4663,36,5,20
8292,8677,46,4,10
8293,7596,20,3,10
8294,4036,94,4,10
8295,6036,41,4,0
8296,5584,76,2,5
8297,3303,67,5,5
8298,5243,14,4,20
8299,2008,30,1,15
8300,8888,29,1,5
8301,9738,18,5,10
8302,568,31,3,0
8303,3159,43,5,0
8304,8188,96,1,15
8305,7618,12,3,0
8306,5230,21,3,20
8307,6302,24,1,15
8308,633,2,5,15
8309,8308,9,2,5
8310,9596,11,1,0
8311,1850,100,5,5
8312,7548,78,5,10
8313,1005,48,5,5
8314,8062,30,3,10
8315,9868,79,5,15
8316,5811,91,5,20
8317,9567,69,5,5
8318,950,71,3,20
8319,2962,35,3,10
8320,237,25,1,15
8321,3880,6,4,5
8322,3401,45,5,20
8323,8842,42,4,10
8324,1185,17,2,10
8325,3318,64,4,20
8326,8453,40,5,5
8327,9010,19,3,0
8328,1016,90,3,5
8329,270,85,4,0
8330,641,12,3,15
8331,3632,29,5,0
8332,8570,95,1,15
8333,5703,90,4,15
8334,4553,37,5,5
8335,2832,19,5,5
8336,3082,5,4,10
8337,2662,25,2,20
8338,9907,32,1,0
8339,5089,74,5,20
8340,865,54,5,10
8341,4433,5,4,5
8342,7554,18,1,5
8343,7082,56,1,10
8344,9924,23,5,5
8345,2968,35,5,15
8346,4024,67,2,10
8347,6184,77,4,0
8348,6844,77,5,0
8349,7430,41,3,10
8350,1470,32,2,0
8351,8431,14,3,0
8352,1135,84,2,0
8353,628,11,1,10
8354,9042,81,5,20
8355,1842,14,3,10
8356,3610,39,2,10
8357,9430,85,3,0
8358,5527,95,4,0
8359,3167,47,3,15
8360,6174,26,5,0
8361,7228,25,5,15
8362,5511,56,3,15
8363,1983,73,1,0
8364,2823,78,3,20
8365,82,38,1,0
8366,2359,62,2,10
8367,1840,79,4,10
8368,487,20,5,20
8369,7497,26,2,20
8370,1074,57,3,10
8371,4983,79,5,10
8372,6773,24,4,10
8373,7218,61,4,15
8374,9062,98,2,5
8375,1184,82,5,15
8376,7420,27,2,15
8377,2432,49,3,15
8378,8627,26,4,5
8379,892,8,3,10
8380,1065,51,3,10
8381,1049,42,1,15
8382,8875,98,2,15
8383,3800,29,3,0
8384,3072,15,3,5
8385,1635,63,2,0
8386,9739,67,5,20
8387,2132,29,4,5
8388,2490,33,2,20
8389,2329,26,3,10
8390,2335,80,1,15
8391,1978,23,2,5
8392,504,21,3,5
8393,196,1,4,5
8394,3685,19,3,20
8395,4485,35,3,10
8396,988,44,1,5
8397,7340,37,5,20
8398,7341,8,3,10
8399,4178,68,1,0
8400,5859,60,2,10
8401,2514,74,3,10
8402,3766,7,5,20
8403,8504,90,2,5
8404,3227,94,2,0
8405,5726,27,2,20
8406,2998,100,2,5
8407,2492,7,1,20
8408,6806,92,1,15
8409,2816,51,3,10
8410,6334,7,5,20
8411,697,59,5,15
8412,2080,84,1,0
8413,3662,84,5,10
8414,7968,82,1,10
8415,891,24,2,15
8416,4290,80,2,0
8417,868,96,2,20
8418,2684,79,3,10
8419,3710,49,2,0
8420,5692,93,4,5
8421,7471,6,2,20
8422,8776,44,4,15
8423,2106,84,4,0
8424,3345,28,2,15
8425,442,55,2,10
8426,9465,73,5,20
8427,450,50,4,0
8428,2239,29,1,15
8429,5418,6,5,0
8430,269,42,2,10
8431,2218,14,4,5
8432,2100,74,4,10
8433,2163,21,1,0
8434,9404,68,4,10
8435,4448,61,1,5
8436,3742,36,1,20
8437,1787,21,5,0
8438,6162,98,5,15
8439,833,49,2,10
8440,3505,54,1,5
8441,8506,13,5,10
8442,8422,58,5,15
8443,8183,61,4,0
8444,1220,4,5,0
8445,9594,32,2,5
8446,174,58,4,5
8447,5967,62,2,0
8448,6325,78,3,15
8449,2468,71,3,20
8450,1374,52,5,0
8451,5874,70,2,0
8452,1505,3,1,5
8453,7017,56,4,10
8454,8790,6,5,5
8455,7830,30,2,15
8456,7464,77,5,15
8457,3348,10,3,20
8458,3112,52,3,15
8459,4666,83,5,10
8460,8400,52,5,10
8461,8861,61,2,5
8462,5986,61,3,10
8463,3770,29,5,15
8464,2539,25,3,0
8465,4151,19,5,5
8466,9456,79,1,0
8467,9378,92,4,20
8468,6854,24,1,0
8469,3903,63,3,20
8470,7021,37,5,20
8471,7408,96,2,0
8472,6180,64,5,15
8473,2748,26,5,10
8474,2497,66,1,20
8475,2838,51,5,10
8476,4735,75,1,0
8477,1220,95,1,5
8478,8592,2,1,5
8479,1562,73,2,10
8480,4750,52,2,5
8481,968,22,5,15
8482,3733,74,5,10
8483,9608,74,2,15
8484,4995,6,2,5
8485,9941,21,1,5
8486,2483,68,2,20
8487,692,53,5,10
8488,645,8,3,0
8489,5353,50,2,20
8490,3595,47,1,5
8491,21,30,5,20
8492,5022,73,2,0
8493,1104,25,2,0
8494,3353,40,2,5
8495,8893,74,5,10
8496,1551,71,2,10
8497,3680,17,3,15
8498,5559,2,5,10
8499,8998,38,4,10
8500,5897,47,4,20
8501,9686,92,1,5
8502,3193,52,3,10
8503,5207,32,1,10
8504,7832,40,2,10
8505,7676,76,4,10
8506,6865,38,2,5
8507,7778,27,2,5
8508,9567,79,5,15
8509,898,36,2,5
8510,989,83,4,0
8511,1483,20,1,15
8512,149,35,2,15
8513,9405,54,3,0
8514,9150,37,2,5
8515,7572,17,3,0
8516,7394,40,5,0
8517,7232,71,2,15
8518,6748,78,5,0
8519,7877,88,1,15
8520,4705,19,1,15
8521,4140,29,4,10
8522,1192,86,4,15
8523,8042,66,3,5
8524,5992,16,1,20
8525,1454,56,3,20
8526,8955,62,5,15
8527,1257,9,5,15
8528,7815,34,4,15
8529,5588,28,1,15
8530,2420,85,4,20
8531,7872,6,4,15
8532,9337,79,5,10
8533,5752,11,3,10
8534,978,32,2,20
8535,2441,56,2,10
8536,7435,43,2,15
8537,6728,52,5,0
8538,2667,72,5,10
8539,6711,13,3,10
8540,5193,35,3,0
8541,1840,94,4,10
8542,5212,100,5,10
8543,8444,28,5,20
8544,2486,12,3,15
8545,262,76,3,15
8546,5023,49,2,20
8547,5815,52,4,5
8548,3516,1,5,10
8549,5268,36,3,5
8550,6744,100,3,10
8551,9555,29,4,10
8552,7935,75,1,20
8553,8277,61,4,20
8554,8979,100,2,20
8555,4432,75,1,15
8556,9518,63,1,10
8557,7169,90,4,5
8558,9193,76,3,20
8559,483,51,2,5
8560,5515,94,1,20
8561,6895,19,4,10
8562,7673,63,5,20
8563,872,74,2,15
8564,7464,49,4,0
8565,7491,59,2,0
8566,389,22,2,0
8567,3866,78,1,5
8568,816,3,1,10
8569,5183,5,1,15
8570,2219,37,3,10
8571,2,4,5,0
8572,3736,60,2,5
8573,4969,59,2,10
8574,2463,39,2,0
8575,5769,52,5,15
8576,324,41,5,0
8577,9200,19,2,0
8578,476,52,4,20
8579,9872,23,5,10
8580,6435,26,5,10
8581,5515,44,4,10
8582,2823,19,4,0
8583,8723,15,4,10
8584,9849,60,1,0
8585,1509,74,1,20
8586,691,36,4,20
8587,4900,75,1,10
8588,1429,48,5,10
8589,8472,67,5,5
8590,6111,65,1,5
8591,939,97,2,15
8592,2683,42,5,0
8593,1192,36,1,15
8594,8428,73,3,0
8595,6608,45,4,5
8596,1766,30,2,20
8597,5568,12,3,10
8598,2268,73,4,10
8599,2156,67,4,15
8600,7786,60,1,20
8601,734,23,2,5
8602,6206,72,2,20
8603,7314,68,1,20
8604,9308,59,1,15
8605,9547,40,4,5
8606,884,44,2,20
8607,1464,94,4,15
8608,5769,83,1,20
8609,6325,30,5,5
8610,8150,59,4,20
8611,9215,33,2,0
8612,1782,22,3,0
8613,8894,96,4,0
8614,4114,32,4,15
8615,8688,77,5,10
8616,8088,3,3,0
8617,1728,67,3,5
8618,5349,55,3,5
8619,3742,10,4,10
8620,2897,89,1,20
8621,7143,32,3,15
8622,1294,97,1,20
8623,7321,41,5,20
8624,6463,4,4,20
8625,6826,31,5,0
8626,2728,37,1,10
8627,7864,92,5,5
8628,6318,71,2,10
8629,8336,31,4,10
8630,1432,51,1,15
8631,1078,83,3,0
8632,3478,42,1,20
8633,5744,58,2,0
8634,15,80,4,10
8635,6748,47,2,10
8636,8525,30,3,20
8637,3148,85,1,0
8638,5071,48,1,15
8639,5075,41,2,5
8640,4908,91,5,10
8641,6679,76,2,10
8642,211,14,2,20
8643,5565,77,5,15
8644,4305,54,5,10
8645,8535,2,5,10
8646,2246,20,5,5
8647,4937,66,4,10
8648,3106,19,2,15
8649,2707,84,5,20
8650,2708,41,5,20
8651,5423,83,3,0
8652,1579,98,3,0
8653,6164,67,3,0
8654,227,98,1,15
8655,7765,77,3,15
8656,1568,74,5,0
8657,2472,5,1,0
8658,1768,56,2,20
8659,3063,89,1,10
8660,6083,95,4,10
8661,1899,77,5,0
8662,3794,75,4,0
8663,7841,96,1,10
8664,2314,23,1,0
8665,5385,53,1,5
8666,1645,77,5,20
8667,7874,89,3,5
8668,5951,33,4,0
8669,7218,69,5,5
8670,5967,80,5,10
8671,4460,59,2,10
8672,1614,17,1,5
8673,333,71,4,10
8674,5251,1,5,20
8675,225,62,1,0
8676,4952,28,1,10
8677,8891,39,4,0
8678,6562,28,3,10
8679,1970,41,1,5
8680,6364,13,2,10
8681,544,26,4,0
8682,2023,24,4,20
8683,2971,59,1,20
8684,1682,63,4,0
8685,2695,88,3,0
8686,2149,89,4,5
8687,5296,99,4,20
8688,8909,59,5,10
8689,5587,21,5,20
8690,1546,5,1,15
8691,2233,77,1,15
8692,9833,56,4,0
8693,8711,25,2,5
8694,8896,59,5,5
8695,5802,1,5,5
8696,4852,5,1,0
8697,7684,6,3,15
8698,6572,37,1,0
8699,4082,84,5,0
8700,6154,7,4,0
8701,3153,19,4,0
8702,3068,33,3,5
8703,3667,58,3,20
8704,5671,54,5,20
8705,9336,56,5,5
8706,7885,29,3,15
8707,705,57,2,10
8708,7096,24,3,20
8709,9860,75,4,20
8710,8479,73,4,20
8711,6883,17,1,10
8712,5474,4,4,15
8713,2295,66,2,5
8714,6367,2,5,5
8715,5526,22,2,5
8716,9722,11,5,20
8717,8464,54,2,15
8718,7863,100,1,5
8719,9109,64,3,20
8720,9591,98,2,20
8721,3053,32,1,5
8722,1299,87,5,15
8723,9296,79,1,5
8724,3939,8,4,10
8725,5696,25,2,10
8726,1724,58,3,20
8727,6183,90,3,15
8728,8880,40,4,15
8729,1716,95,5,10
8730,7460,14,3,5
8731,9995,48,1,15
8732,1901,84,4,5
8733,4365,99,1,10
8734,4003,74,3,15
8735,7378,19,2,0
8736,3710,30,2,15
8737,1620,37,2,10
8738,5205,55,3,20
8739,6274,64,1,0
8740,5577,25,5,10
8741,7867,29,1,5
8742,3421,33,1,15
8743,187,39,4,5
8744,9552,7,4,0
8745,9897,44,1,0
8746,4553,18,4,10
8747,5964,83,2,15
8748,3841,47,3,0
8749,5445,64,1,0
8750,4069,53,2,5
8751,4233,77,2,20
8752,4472,90,3,15
8753,1418,48,5,15
8754,6739,89,5,20
8755,1306,38,5,20
8756,2165,44,1,10
8757,6665,11,4,0
8758,7839,10,2,5
8759,8063,15,3,15
8760,1770,11,5,10
8761,6378,31,1,15
8762,9218,7,4,15
8763,1383,25,1,5
8764,1875,17,5,20
8765,8483,59,3,15
8766,6210,67,2,10
8767,1675,95,4,0
8768,2191,94,2,10
8769,7001,92,1,0
8770,9422,18,4,5
8771,3371,77,2,0
8772,9524,5,4,10
8773,8528,83,2,5
8774,9199,30,1,0
8775,9447,35,4,5
8776,4960,68,1,20
8777,6830,75,3,10
8778,9531,84,4,0
8779,7159,87,5,20
8780,1324,35,5,0
8781,8997,71,5,20
8782,2073,9,2,0
8783,3300,96,1,20
8784,2858,88,4,5
8785,7040,26,4,10
8786,6773,61,3,15
8787,9627,50,3,10
8788,2949,5,5,10
8789,9078,20,2,15
8790,5206,1,3,10
8791,6909,42,4,15
8792,551,15,4,5
8793,9902,80,5,20
8794,5846,70,3,20
8795,1181,52,3,20
8796,4878,76,1,10
8797,4754,15,4,20
8798,6215,3,3,5
8799,5812,57,2,10
8800,9912,73,5,10
8801,194,28,1,20
8802,3391,65,5,5
8803,4265,35,5,0
8804,137,77,1,10
8805,4197,21,2,0
8806,9160,39,2,5
8807,3455,87,1,15
8808,4510,65,4,10
8809,5757,25,3,0
8810,2019,8,4,10
8811,9328,81,1,5
8812,6104,64,2,10
8813,9527,59,2,20
8814,971,39,4,15
8815,7268,38,4,10
8816,9919,32,2,10
8817,1784,49,3,20
8818,8377,62,3,5
8819,8091,84,1,0
8820,8393,79,4,5
8821,3667,78,5,10
8822,8473,59,5,20
8823,808,52,4,15
8824,5853,41,2,10
8825,8459,72,3,5
8826,525,32,3,15
8827,9030,55,4,5
8828,404,33,1,0
8829,852,80,3,5
8830,6147,45,4,15
8831,3266,64,2,20
8832,2991,53,5,15
8833,6311,10,2,20
8834,8873,35,3,0
8835,5104,17,3,5
8836,3789,54,1,5
8837,9042,56,5,0
8838,9110,66,4,15
8839,5181,64,5,15
8840,3262,48,5,10
8841,4770,53,2,10
8842,2855,65,3,5
8843,5752,61,3,15
8844,2559,7,4,15
8845,5590,20,4,5
8846,5405,92,5,15
8847,5300,46,2,20
8848,9259,66,1,0
8849,1308,64,4,20
8850,6396,51,4,15
8851,2042,42,4,5
8852,305,82,4,10
8853,9394,18,3,15
8854,7517,60,4,15
8855,9188,7,1,0
8856,2788,58,2,0
8857,3918,60,2,15
8858,5437,10,2,10
8859,5122,72,3,15
8860,9478,18,3,5
8861,4036,34,1,5
8862,1386,16,5,20
8863,992,52,3,5
8864,6999,80,4,15
8865,9471,37,3,15
8866,7632,37,5,5
8867,720,45,1,5
8868,1684,72,2,15
8869,3867,49,5,5
8870,1736,78,1,15
8871,7854,92,4,0
8872,487,68,4,15
8873,9439,98,3,15
8874,9858,32,5,0
8875,2092,72,2,20
8876,2300,60,5,0
8877,7709,68,5,10
8878,2875,61,5,15
8879,9430,1,2,0
8880,413,40,3,0
8881,2808,76,4,20
8882,9735,14,4,15
8883,1523,50,1,5
8884,7879,5,1,20
8885,1993,13,1,15
8886,3302,45,3,5
8887,8082,66,3,10
8888,1968,19,4,0
8889,44,48,2,20
8890,8774,27,3,20
8891,8897,58,4,20
8892,9964,95,3,0
8893,5686,97,4,15
8894,9712,57,5,0
8895,8293,56,5,10
8896,7629,53,2,10
8897,9443,74,4,15
8898,2711,97,2,5
8899,5014,50,1,15
8900,8382,73,1,15
8901,7810,11,1,5
8902,991,27,4,20
8903,7113,34,1,0
8904,8891,79,3,15
8905,4426,61,1,15
8906,9233,74,2,20
8907,8689,52,5,10
8908,8755,63,5,15
8909,4059,72,2,10
8910,6396,77,5,15
8911,1482,81,4,20
8912,5757,98,3,0
8913,3670,11,2,15
8914,7685,28,1,10
8915,2095,69,1,10
8916,9955,1,3,5
8917,6654,82,1,5
8918,9726,14,3,0
8919,6337,28,5,10
8920,5577,11,2,20
8921,5547,90,5,20
8922,1217,25,1,20
8923,9810,67,1,15
8924,1651,16,3,20
8925,8368,58,2,10
8926,8641,95,2,10
8927,3848,7,4,15
8928,4862,9,4,15
8929,1890,17,2,20
8930,8590,71,5,0
8931,3511,91,5,20
8932,8173,79,4,20
8933,8714,62,5,20
8934,9929,64,2,10
8935,3219,64,2,10
8936,3469,56,4,10
8937,2076,26,3,15
8938,3962,60,1,0
8939,8379,88,5,15
8940,3127,26,3,15
8941,1229,25,1,20
8942,5472,19,3,15
8943,1264,74,3,5
8944,5743,27,1,15
8945,7369,99,2,0
8946,8418,60,1,15
8947,3214,38,3,15
8948,8405,34,5,5
8949,9308,73,4,10
8950,1930,28,3,5
8951,2002,92,2,5
8952,4262,53,5,5
8953,9244,63,5,5
8954,7256,100,1,0
8955,2157,36,4,0
8956,979,12,1,5
8957,8352,31,2,5
8958,1370,11,2,20
8959,7359,78,4,10
8960,4179,44,2,15
8961,7015,86,5,15
8962,6261,88,2,10
8963,2459,66,2,5
8964,8002,56,4,5
8965,7355,66,5,5
8966,1453,29,1,15
8967,6900,62,1,5
8968,3338,89,4,20
8969,6720,71,5,10
8970,3673,26,5,5
8971,7019,96,3,10
8972,5102,90,5,5
8973,7272,32,5,10
8974,4236,71,1,15
8975,6515,13,3,20
8976,8499,61,1,0
8977,8440,95,2,20
8978,7098,65,2,20
8979,2086,40,3,20
8980,987,76,3,15
8981,2434,14,3,10
8982,6163,31,2,10
8983,2421,48,5,20
8984,8423,47,5,5
8985,1050,19,3,0
8986,2348,28,5,0
8987,4099,3,3,20
8988,773,77,5,15
8989,3848,12,2,5
8990,1767,85,2,10
8991,6786,100,5,0
8992,9626,50,2,10
8993,8232,78,2,15
8994,5580,74,3,10
8995,5717,61,1,0
8996,7563,22,4,20
8997,5787,28,5,20
8998,7625,34,3,15
8999,3479,56,3,0
9000,4115,77,2,20
9001,6611,37,1,0
9002,9160,100,1,0
9003,1329,85,2,20
9004,448,7,2,0
9005,456,57,5,15
9006,3995,49,4,20
9007,20,18,1,10
9008,1560,2,5,5
9009,3025,94,5,5
9010,1705,23,3,5
9011,9181,45,3,5
9012,430,98,2,20
9013,8194,10,2,10
9014,2177,71,2,5
9015,8501,68,2,20
9016,5523,41,4,20
9017,6886,62,5,15
9018,3287,94,1,5
9019,3776,46,5,20
9020,8570,87,4,0
9021,936,8,1,0
9022,4589,86,4,20
9023,3317,46,2,10
9024,1554,83,3,0
9025,7486,54,3,5
9026,3481,95,2,10
9027,7916,6,1,20
9028,1673,54,3,0
9029,9232,18,5,20
9030,886,52,3,0
9031,5743,18,4,0
9032,1544,84,2,15
9033,4523,1,1,5
9034,9744,99,4,15
9035,6843,35,2,10
9036,9805,92,3,10
9037,8057,53,4,0
9038,9577,20,2,10
9039,7439,70,2,5
9040,1944,94,2,5
9041,5674,70,5,0
9042,8183,52,1,5
9043,9610,95,2,15
9044,13,55,3,5
9045,6297,51,1,5
9046,1373,15,2,5
9047,7571,77,2,20
9048,1475,34,5,0
9049,2544,22,5,20
9050,3226,93,3,20
9051,7610,34,4,10
9052,4389,16,2,10
9053,259,36,2,20
9054,4244,24,5,20
9055,3844,31,3,0
9056,1328,46,5,5
9057,7792,96,1,5
9058,4181,81,3,5
9059,8553,48,5,5
9060,3603,38,3,15
9061,3745,91,2,5
9062,1492,10,1,20
9063,4155,62,1,0
9064,1159,64,2,5
9065,9316,49,2,0
9066,9682,84,1,0
9067,691,59,4,5
9068,3843,63,5,10
